url,version,category,resolveddate,spl,description
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Uncategorized issues,2019-08-01,"SPL-171701, SPL-169847","Configure Splunk to refuse to send 0 size attachments when an alert or report contains no results
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Uncategorized issues,2019-07-24,"SPL-170856, SPL-170282","S3Client shows statusCode=403 with a wrong access_key when multiple on-prem remote storages are configured
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Uncategorized issues,2019-07-22,"SPL-172397, SPL-169589","Carriage Returns are added to csv files when users export Windows Eventlog
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Uncategorized issues,2019-07-17,"SPL-171418, SPL-146805","PDF x-axis labels overlapping on line&column chart
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Uncategorized issues,2019-07-15,"SPL-170484, SPL-168989","Multiple stale Splunk processes with Systemd managed Splunk service
"
https://docs.splunk.com/Documentation/Splunk/7.3.2/ReleaseNotes/Fixedissues,7.3.2, Uncategorized issues,2019-07-02,"SPL-170159, SPL-162658","Editing Summary Indexing not working when Search contains a tstats
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Authentication and authorization issues,2019-10-09,"SPL-177706, SPL-174145","CSRF token failure on timeout, multiple browser tabs constantly reauthenticating
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Authentication and authorization issues,2019-09-26,"SPL-172753, SPL-172789","Index Selection for roles only shows 100 indexes
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Authentication and authorization issues,2019-09-12,"SPL-176114, SPL-172111","Real-Time Search Options Disabled for user role but still accessible in WebUI
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Data input issues,2019-11-07,"SPL-178915, SPL-171961","The datetime.xml timestamp recognition file does not recognize two-year dates after 2019 or Unix epoch-time seconds higher than 1599999999 (12:26:39 UTC 13 Sep 2020)
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Data input issues,2019-10-23,"SPL-175805, SPL-147902","(7.3.x) - Frequent renaming of splunkd.pid.tmp to splunkd.pid causing D state for process runner.
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Search issues,2019-10-29,"SPL-177410, SPL-176123","Subsearch getting executed during summayId generation causing an additional run of the same subsearch
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Search issues,2019-10-28,"SPL-171904, SPL-167934","Different Search Result Between 7.2.x and 6.6.x
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Search issues,2019-10-25,"SPL-177850, SPL-164106","export results function in the UI produces ""Invalid latest_time: latest_time must be after earliest_time"" message
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Search issues,2019-10-22,"SPL-177844, SPL-177971, SPL-178245, SPL-178625","""tostring"" function doesn't add a leading zero when using the duration format in 7.2.x
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Search issues,2019-10-18,"SPL-174005, SPL-182156, SPL-175325","Search crashes on indexer in ChunkedCSVLineReader::initReader due to empty kvstore lookup folder in the bundle
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Search issues,2019-10-03,"SPL-176557, SPL-173492","scheduled saved search delay significantly with with number of subsearches increasing
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Search issues,2019-10-03,"SPL-176357, SPL-172516","UI is showing the incorrect endTime for tstat search
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Search issues,2019-10-02,"SPL-174221, SPL-173445","rest query that contains a NOT no longer works in 7.3.0 but worked in 7.2.5.1.
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Search issues,2019-10-01,"SPL-176008, SPL-166728","Alert email spacing issue
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Search issues,2019-09-15,"SPL-173895, SPL-173452","search time increases exponentially or factorially with number of subsearches
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Search issues,2019-09-15,"SPL-176270, SPL-176023","Lookup wildcards cannot match empty string
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Search issues,2019-09-15,"SPL-174871, SPL-173458","Crash from multisearch command causing splunkd to crash.
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Search issues,2019-09-12,"SPL-176114, SPL-172111","Real-Time Search Options Disabled for user role but still accessible in WebUI
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3," Saved search, alerting, scheduling, and job management issues",2019-10-25,"SPL-175380, SPL-175815, SPL-177312, SPL-177564","When alert condition is not met, scheduled searches are deferred, leading to skip searches
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3," Saved search, alerting, scheduling, and job management issues",2019-10-18,"SPL-176477, SPL-177264, SPL-177933","action.email.pdf.logo_path in savedsearches.conf doesn't work
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3," Saved search, alerting, scheduling, and job management issues",2019-10-14,"SPL-177868, SPL-175886","Creating report from alert also copies alert trigger condition settings
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3," Saved search, alerting, scheduling, and job management issues",2019-10-10,"SPL-169478, SPL-165259","Splunkd CMIndexID lock contention due to DispatchManager::getDiskUsage populating batch-retry map
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3," Saved search, alerting, scheduling, and job management issues",2019-10-03,"SPL-176557, SPL-173492","scheduled saved search delay significantly with with number of subsearches increasing
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3," Saved search, alerting, scheduling, and job management issues",2019-10-01,"SPL-176008, SPL-166728","Alert email spacing issue
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3," Saved search, alerting, scheduling, and job management issues",2019-09-06,"SPL-175484, SPL-170981","Running jobs should not be marked as expired
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3," Charting, reporting, and visualization issues",2019-09-12,"SPL-176114, SPL-172111","Real-Time Search Options Disabled for user role but still accessible in WebUI
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Indexer and indexer clustering issues,2019-10-25,"SPL-176730, SPL-172102","Real Time search does not warn about disconnected peers which may lead to incomplete search results
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Indexer and indexer clustering issues,2019-10-08,"SPL-176163, SPL-168257","Indexers are flapping (up or pending) due to ""non-streaming failure""
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Distributed search and search head clustering issues,2019-10-25,"SPL-177530, SPL-174796","dispatch folder with cancel file not getting reaped
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Distributed search and search head clustering issues,2019-10-25,"SPL-176730, SPL-172102","Real Time search does not warn about disconnected peers which may lead to incomplete search results
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Distributed search and search head clustering issues,2019-10-24,"SPL-178241, SPL-176796","Corrupted Raft entry files crashes SH instance node
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Distributed search and search head clustering issues,2019-10-21,"SPL-176036, SPL-160828","DistributedPeerManager::handleConflicts needs to be improved
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Distributed search and search head clustering issues,2019-09-30,"SPL-175412, SPL-173768","phased_execution_mode=multithreaded causes overall search performance to decrease 20% - 25%, impacting mostly larger deployments having 3k+ indexers.
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Universal forwarder issues,2019-10-21,"SPL-177715, SPL-173094","driver certificates for splknetdrv, splunkdrv, SplunkMonitorNoHandleDrv are all showing as not valid / expired in Windows UF
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Monitoring Console issues,2019-09-11,"SPL-175396, SPL-173618","Servers with Custom groups in DMC are not saved to distsearch.conf
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Splunk Web and interface issues,2019-10-01,"SPL-176008, SPL-166728","Alert email spacing issue
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Splunk Web and interface issues,2019-09-26,"SPL-172753, SPL-172789","Index Selection for roles only shows 100 indexes
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Splunk Web and interface issues,2019-09-24,"SPL-176234, SPL-176350, SPL-176739","Lookup file Permissions displays the csv filename instead of app name
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Splunk Web and interface issues,2019-09-12,"SPL-176114, SPL-172111","Real-Time Search Options Disabled for user role but still accessible in WebUI
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Splunk Web and interface issues,2019-09-06,"SPL-175725, CV-462","Custom Visualizations Formatter Label Broken
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, PDF issues,2019-10-23,"SPL-175903, SPL-170982","Can not export pdf from dashboard when using wider time range
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Admin and CLI issues,2019-09-11,"SPL-176180, SPL-159600","Clone dialog in Searches, Reports, and Alerts manager page is listing internal apps as target
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Uncategorized issues,2019-10-28,SPL-176491,"sessions.py HTTPDate error following upgrade to 7.2.7 on Windows 2012
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Uncategorized issues,2019-10-24,"SPL-166696, SPL-163851","Bugcheck due to splunkdrv (WinRegMon driver)
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Uncategorized issues,2019-10-24,"SPL-175930, SPL-172448","Added UI message for ""Failed to localize"" in splunkd.log
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Uncategorized issues,2019-10-18,"SPL-174494, SPL-172641","regex_cpu_profiling not generating events on WIndows instance
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Uncategorized issues,2019-10-18,"SPL-176538, SPL-174948","Indexers in Cluster having problems utilizing AWS storage gateway for cold storage
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Uncategorized issues,2019-10-17,"SPL-176190, SPL-176640, SPL-178138","Count option is not working when it is set with a token
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Uncategorized issues,2019-10-17,"SPL-177659, SPL-177953, SPL-178124","Embedding base64 image in dashboard is not displayed
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Uncategorized issues,2019-10-03,"SPL-175600, SPL-172097","instrumentation IOStats in resource_usage.log is not being collected for some paths.
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Uncategorized issues,2019-09-25,"SPL-171600, SPL-167453","Replicated bucket in indexer cluster is timestamped with earliest time 0 (January 1970) if its last slice is empty.
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Uncategorized issues,2019-09-15,"SPL-174902, SPL-168635","S2: Disabling index does not roll hot buckets prior to disabling the index preventing bucket upload
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Uncategorized issues,2019-09-11,"SPL-175398, SPL-170416","Misleading error message when uploading a bundle via Deployer
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Uncategorized issues,2019-09-04,"SPL-175768, SPL-171220","Frequent restarting of real-time searches and bundle replication can cause memory growth in splunkd mothership
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Uncategorized issues,2019-09-04,"SPL-175617, SPL-170099","Indexers are crashing on merging thread with CowPipelineData::appendAndReset
"
https://docs.splunk.com/Documentation/Splunk/7.3.3/ReleaseNotes/Fixedissues,7.3.3, Uncategorized issues,2019-08-26,"SPL-175273, SPL-174634","$message$ token is not working for <fail> search event handler
"
https://docs.splunk.com/Documentation/Splunk/7.3.4/ReleaseNotes/Fixedissues,7.3.4, Search issues,2019-12-19,"SPL-180267, SPL-177675","Crash in BucketSummaryActorThread for a specific summary directory, persists after removing
"
https://docs.splunk.com/Documentation/Splunk/7.3.4/ReleaseNotes/Fixedissues,7.3.4, Search issues,2019-12-18,"SPL-178545, SPL-180933, SPL-180934, SPL-179704","Recursive _SOURCETYPE settings block splunkd startup.
"
https://docs.splunk.com/Documentation/Splunk/7.3.4/ReleaseNotes/Fixedissues,7.3.4, Search issues,2019-12-18,"SPL-179452, SPL-177399","Search on indexers crashes in reverse_lookup when working with kvstore lookup (use_lookups_v2=false)
"
https://docs.splunk.com/Documentation/Splunk/7.3.4/ReleaseNotes/Fixedissues,7.3.4, Search issues,2019-12-18,"SPL-177887, SPL-174425","outputlookup with the setting, override_if_empty=false does not work for KVStore lookups.
"
https://docs.splunk.com/Documentation/Splunk/7.3.4/ReleaseNotes/Fixedissues,7.3.4, Search issues,2019-12-10,"SPL-179427, SPL-179569, SPL-180261","A rest call with XML email attachment treats ""\n"" as regular characters following a "">""
"
https://docs.splunk.com/Documentation/Splunk/7.3.4/ReleaseNotes/Fixedissues,7.3.4, Search issues,2019-12-04,"SPL-179746, SPL-177665","(7.3.x) - tstats where clause does not filter as expected when structured like ""WHERE * NOT (field1=foo AND field2=bar)""
"
https://docs.splunk.com/Documentation/Splunk/7.3.4/ReleaseNotes/Fixedissues,7.3.4, Search issues,2019-11-27,"SPL-175515, SPL-173098","Slow SH lookups impacting search performance post 7.2.6 upgrade
"
